EV_bin,LA_bin,sample_size,source,ba_value,slg_value,iso_value,wobacon_value,rv_value
100,32,115,empirical,0.591304348,2.32173913,2.32173913,1.155667557,0.62147652
100,27,169,empirical,0.621301775,2.230769231,2.230769231,1.145563272,0.613368271
100,28,151,empirical,0.609271523,2.178807947,2.17218543,1.120744328,0.593452149
100,31,115,empirical,0.582608696,2.217391304,2.217391304,1.116016224,0.589658051
100,29,147,empirical,0.578231293,2.12244898,2.12244898,1.08140568,0.561884596
100,33,93,empirical,0.537634409,2.075268817,2.075268817,1.038647607,0.527573103
82,15,50,empirical,0.98,1.28,0.58,1.026914898,0.518158115
90,13,100,empirical,0.98,1.19,0.4,0.991909555,0.49006785
99,29,158,empirical,0.537974684,1.930379747,1.924050633,0.99148308,0.489725623
100,26,173,empirical,0.543352601,1.884393064,1.884393064,0.980162432,0.480641296
100,12,211,empirical,0.957345972,1.180094787,0.431279621,0.975999881,0.47730103
97,12,207,empirical,0.971014493,1.154589372,0.347826087,0.973301774,0.475135917
84,14,56,empirical,1,1.107142857,0.214285714,0.971142911,0.473403523
95,13,179,empirical,0.955307263,1.167597765,0.413407821,0.970136187,0.47259567
85,16,68,empirical,0.970588235,1.132352941,0.323529412,0.965050635,0.468514736
96,13,195,empirical,0.938461538,1.179487179,0.441025641,0.964684772,0.468221147
100,24,196,empirical,0.576530612,1.770408163,1.760204082,0.964447697,0.468030905
80,18,53,empirical,0.981132075,1.113207547,0.264150943,0.963303241,0.467112529
99,28,185,empirical,0.524324324,1.87027027,1.864864865,0.962434929,0.466415746
99,12,200,empirical,0.92,1.19,0.52,0.959478257,0.464043146
82,17,59,empirical,0.983050847,1.101694915,0.220338983,0.959311657,0.463909456
100,11,218,empirical,0.949541284,1.146788991,0.376146789,0.958692789,0.463412841
99,27,161,empirical,0.527950311,1.844720497,1.838509317,0.956634016,0.461760766
100,30,143,empirical,0.517482517,1.86013986,1.86013986,0.95455565,0.460092968
93,13,128,empirical,0.9453125,1.140625,0.375,0.954098092,0.459725798
79,17,50,empirical,1,1.06,0.12,0.952806779,0.458689575
86,15,57,empirical,0.964912281,1.105263158,0.280701754,0.951446135,0.457597717
96,12,168,empirical,0.946428571,1.130952381,0.351190476,0.950866653,0.457132708
84,15,66,empirical,0.984848485,1.075757576,0.181818182,0.950745939,0.457035841
86,14,79,empirical,0.962025316,1.101265823,0.253164557,0.947508043,0.45443757
84,16,60,empirical,0.983333333,1.066666667,0.166666667,0.946391074,0.453541251
87,14,90,empirical,0.966666667,1.088888889,0.244444444,0.946025675,0.453248034
99,26,181,empirical,0.546961326,1.767955801,1.756906077,0.943771739,0.451439348
91,13,102,empirical,0.941176471,1.117647059,0.352941176,0.943433113,0.451167616
90,15,135,empirical,0.940740741,1.111111111,0.333333333,0.940414681,0.448745455
85,14,68,empirical,0.955882353,1.088235294,0.264705882,0.939942306,0.448366395
91,14,121,empirical,0.94214876,1.107438017,0.314049587,0.939450623,0.447971841
79,18,54,empirical,0.962962963,1.074074074,0.222222222,0.938261546,0.447017659
88,14,79,empirical,0.949367089,1.088607595,0.265822785,0.936154036,0.445326473
98,12,215,empirical,0.920930233,1.125581395,0.4,0.935273274,0.4446197
93,12,148,empirical,0.925675676,1.114864865,0.378378378,0.933972469,0.44357586
87,15,85,empirical,0.941176471,1.094117647,0.294117647,0.933898997,0.443516903
90,14,83,empirical,0.927710843,1.108433735,0.34939759,0.932179538,0.442137111
92,13,122,empirical,0.93442623,1.098360656,0.319672131,0.932016628,0.442006384
99,32,121,empirical,0.487603306,1.842975207,1.842975207,0.9294892,0.439978232
78,15,51,empirical,0.941176471,1.078431373,0.274509804,0.92818024,0.438927849
76,18,52,empirical,0.980769231,1.019230769,0.076923077,0.926555011,0.437623674
99,11,223,empirical,0.896860987,1.139013453,0.452914798,0.926528396,0.437602316
87,13,75,empirical,0.933333333,1.08,0.293333333,0.92455097,0.436015517
84,17,50,empirical,0.92,1.1,0.34,0.924472914,0.435952881
85,15,60,empirical,0.966666667,1.033333333,0.133333333,0.924417438,0.435908364
80,16,53,empirical,0.962264151,1.037735849,0.150943396,0.923750134,0.435372882
91,15,107,empirical,0.897196262,1.130841121,0.429906542,0.92357759,0.435234423
89,14,88,empirical,0.931818182,1.079545455,0.295454545,0.923555203,0.435216458
78,20,50,empirical,0.96,1.04,0.16,0.923406949,0.435097491
98,11,204,empirical,0.911764706,1.107843137,0.382352941,0.92340354,0.435094755
94,13,149,empirical,0.919463087,1.080536913,0.322147651,0.917262633,0.430166944
97,13,199,empirical,0.894472362,1.115577889,0.412060302,0.916403733,0.429477715
83,17,72,empirical,0.944444444,1.041666667,0.194444444,0.915647082,0.428870535
81,14,57,empirical,0.912280702,1.087719298,0.333333333,0.915603741,0.428835756
86,16,80,empirical,0.9375,1.05,0.2125,0.914728404,0.428133336
99,30,134,empirical,0.485074627,1.805970149,1.798507463,0.914717734,0.428124774
92,14,127,empirical,0.905511811,1.094488189,0.346456693,0.914124265,0.427648541
92,11,135,empirical,0.896296296,1.103703704,0.392592593,0.913028869,0.426769533
81,15,51,empirical,0.941176471,1.039215686,0.196078431,0.912927367,0.426688082
83,18,55,empirical,0.927272727,1.054545455,0.254545455,0.91137458,0.425442038
99,34,118,empirical,0.466101695,1.830508475,1.830508475,0.910992696,0.425135593
94,14,140,empirical,0.892857143,1.1,0.4,0.909987346,0.424328843
96,11,168,empirical,0.892857143,1.101190476,0.386904762,0.909947352,0.42429675
99,33,97,empirical,0.474226804,1.804123711,1.804123711,0.908031647,0.42275948
100,13,222,empirical,0.837837838,1.171171171,0.626126126,0.907076756,0.421993222
83,15,60,empirical,0.933333333,1.033333333,0.2,0.906400051,0.421450195
82,16,47,modeled,0.930021942,1.029156923,0.199763775,0.906324148,0.420802444
95,12,179,empirical,0.905027933,1.072625698,0.312849162,0.905656736,0.420853717
99,13,219,empirical,0.876712329,1.109589041,0.456621005,0.905157865,0.420453395
83,16,42,modeled,0.919825792,1.023261547,0.199763775,0.904604137,0.419422209
80,17,42,modeled,0.91942811,1.020629048,0.207954481,0.904258668,0.42099449
89,15,88,empirical,0.909090909,1.056818182,0.284090909,0.902061531,0.417968722
93,14,155,empirical,0.903225806,1.064516129,0.316129032,0.902045077,0.417955518
68,23,17,modeled,0.95517385,0.957688093,0.114013717,0.90200454,0.423303068
69,23,20,modeled,0.953950822,0.939805388,0.114013717,0.90200454,0.421824545
71,22,28,modeled,0.938058913,0.979694784,0.142298773,0.901542127,0.421634585
69,22,16,modeled,0.923045456,0.986504138,0.108001977,0.90149796,0.423229069
81,16,51,empirical,0.960784314,0.980392157,0.039215686,0.900646521,0.416833237
71,23,17,modeled,0.952854216,0.930661261,0.124807552,0.900037289,0.418591827
70,23,19,modeled,0.964919686,0.934174478,0.114013717,0.900037289,0.418591827
89,13,94,empirical,0.914893617,1.042553191,0.244680851,0.899673253,0.416052233
70,22,23,modeled,0.950124383,0.980873227,0.108001977,0.899530709,0.419996351
94,12,147,empirical,0.925170068,1.027210884,0.197278912,0.899385202,0.415821085
82,18,62,empirical,0.919354839,1.032258065,0.225806452,0.898426148,0.415051485
80,15,46,modeled,0.885504723,1.03052783,0.196772531,0.896744847,0.413115412
95,11,154,empirical,0.883116883,1.077922078,0.376623377,0.896177567,0.413247097
98,13,204,empirical,0.87745098,1.083333333,0.406862745,0.895482514,0.412689347
85,13,72,empirical,0.916666667,1.027777778,0.222222222,0.895230533,0.412487143
88,15,104,empirical,0.923076923,1.019230769,0.182692308,0.89505854,0.412349126
100,23,201,empirical,0.567164179,1.582089552,1.562189055,0.894396222,0.411817645
72,21,33,modeled,0.94792366,0.991806269,0.120761015,0.894229352,0.414274812
77,19,39,modeled,0.92952472,0.965396762,0.186411113,0.891647041,0.410235196
76,19,45,modeled,0.943060219,0.982217371,0.16140537,0.891647041,0.410235196
90,16,82,empirical,0.87804878,1.073170732,0.365853659,0.891219478,0.409268446
78,19,33,modeled,0.901820064,0.964558363,0.189406559,0.891198099,0.409874946
94,11,158,empirical,0.886075949,1.056962025,0.32278481,0.8894296,0.407832147
92,12,107,empirical,0.887850467,1.046728972,0.299065421,0.88641825,0.40541567
81,19,62,empirical,0.919354839,1,0.161290323,0.88587943,0.40498329
97,11,190,empirical,0.868421053,1.073684211,0.384210526,0.885869311,0.40497517
89,12,100,empirical,0.89,1.04,0.29,0.885245402,0.40447451
91,12,136,empirical,0.897058824,1.029411765,0.25,0.884789617,0.404108762
76,20,32,modeled,0.937943757,0.975236952,0.158509091,0.884605765,0.404584855
68,22,13,modeled,0.913296938,0.987567663,0.108001977,0.884591758,0.411141127
72,22,29,modeled,0.926073194,0.967419505,0.145763785,0.884201646,0.406228095
82,19,80,empirical,0.8625,1.075,0.4,0.883506697,0.403079275
71,21,23,modeled,0.941674471,0.992514193,0.117296025,0.882710576,0.406522989
77,18,39,modeled,0.957254589,0.971063793,0.184388906,0.882263243,0.402852029
78,18,42,modeled,0.942365289,0.985469162,0.187384352,0.881814301,0.402491778
70,21,16,modeled,0.919124126,0.986214042,0.113811135,0.880699158,0.404884756
73,21,20,modeled,0.94848597,0.978381455,0.128139943,0.880415022,0.402646303
81,17,63,empirical,0.920634921,0.984126984,0.111111111,0.879881635,0.40017032
86,13,70,empirical,0.914285714,0.985714286,0.142857143,0.877583055,0.39832581
99,24,170,empirical,0.552941176,1.558823529,1.535294118,0.877342854,0.398133059
83,14,58,empirical,0.913793103,0.982758621,0.137931034,0.876167187,0.397189638
72,23,26,modeled,0.940868497,0.911469221,0.128272563,0.876054764,0.399179459
77,20,41,modeled,0.924408257,0.945176959,0.183514833,0.874648869,0.396594852
86,17,67,empirical,0.865671642,1.044776119,0.343283582,0.873792971,0.395284433
96,14,203,empirical,0.852216749,1.064039409,0.39408867,0.873537169,0.395079162
98,28,163,empirical,0.478527607,1.687116564,1.687116564,0.872633315,0.394353859
97,14,178,empirical,0.837078652,1.078651685,0.45505618,0.871085794,0.393112041
75,21,31,modeled,0.94785738,0.952102959,0.146457598,0.870928288,0.395033538
74,21,31,modeled,0.958504558,0.958642066,0.142911062,0.870928288,0.395033538
85,17,56,empirical,0.875,1.017857143,0.285714286,0.868850185,0.391318062
79,19,47,modeled,0.87149477,0.944826365,0.190416232,0.867756486,0.391064137
76,21,35,modeled,0.925253391,0.952102959,0.160018042,0.867748141,0.392502815
95,14,174,empirical,0.856321839,1.040229885,0.350574713,0.866895673,0.389749651
93,11,147,empirical,0.87755102,1.006802721,0.25170068,0.865708358,0.388796883
81,18,49,modeled,0.876696646,0.961965263,0.201169804,0.865379512,0.389303416
87,17,91,empirical,0.857142857,1.032967033,0.32967033,0.864360621,0.387715382
92,15,122,empirical,0.87704918,1,0.237704918,0.862745886,0.386419628
73,22,37,modeled,0.915993392,0.921325028,0.122330785,0.860893011,0.386980861
97,10,194,empirical,0.87628866,0.994845361,0.231958763,0.860428798,0.384560266
75,20,27,modeled,0.947840154,0.942753851,0.144948646,0.857261062,0.382620782
74,20,33,modeled,0.944400251,0.942753851,0.14140211,0.857261062,0.382620782
67,23,11,modeled,0.891610444,0.882035673,0.107442155,0.856229365,0.386537343
79,16,52,empirical,0.903846154,0.942307692,0.076923077,0.855057328,0.380249894
90,12,102,empirical,0.862745098,1,0.254901961,0.854643322,0.379917672
73,23,34,modeled,0.912700474,0.865374744,0.126439556,0.852746129,0.379932225
75,19,29,modeled,0.952956617,0.92072314,0.147844926,0.851976633,0.378380209
74,19,31,modeled,0.947440684,0.92072314,0.14429839,0.851976633,0.378380209
98,31,144,empirical,0.451388889,1.680555556,1.680555556,0.851421387,0.37733221
74,22,23,modeled,0.915620983,0.901585639,0.13624312,0.851406276,0.379368097
100,10,226,empirical,0.85840708,0.995575221,0.269911504,0.851071019,0.377051055
79,20,42,modeled,0.829996824,0.883404136,0.18651101,0.850758314,0.377423853
68,24,18,modeled,0.890287042,0.97473675,0.116556183,0.850599468,0.382213145
69,24,19,modeled,0.889064014,0.956854045,0.116556183,0.850599468,0.380734622
98,14,218,empirical,0.793577982,1.087155963,0.54587156,0.8504516,0.376553998
80,19,46,modeled,0.833667636,0.932221413,0.221258193,0.849747956,0.376612902
98,10,197,empirical,0.847715736,1.005076142,0.304568528,0.84880132,0.37522972
78,17,35,modeled,0.906157732,0.958918214,0.180853158,0.848279357,0.37607345
75,22,42,modeled,0.896036923,0.895046532,0.139789656,0.847492039,0.376227081
66,23,12,modeled,0.865570724,0.883500338,0.109971069,0.847179949,0.378750116
84,13,52,empirical,0.884615385,0.942307692,0.115384615,0.844662681,0.371908643
73,20,33,modeled,0.934381664,0.944565952,0.126630992,0.843805671,0.37182343
99,10,213,empirical,0.854460094,0.981220657,0.253521127,0.843498225,0.370974217
74,23,31,modeled,0.888450146,0.845635355,0.140351906,0.843259394,0.37231946
67,24,15,modeled,0.890287042,0.914419055,0.109984621,0.842554748,0.375724494
80,20,57,empirical,0.859649123,0.964912281,0.210526316,0.839959892,0.368134859
77,21,36,modeled,0.911717892,0.908151269,0.185023785,0.839478672,0.369817764
79,15,55,empirical,0.872727273,0.945454545,0.145454545,0.839460863,0.36773441
76,22,33,modeled,0.870382249,0.895046532,0.1533501,0.839367926,0.369729012
75,23,27,modeled,0.868866086,0.839096248,0.143898457,0.839345157,0.369178444
71,24,28,modeled,0.872851491,0.942802072,0.127350077,0.83919549,0.369428486
70,24,16,modeled,0.884916961,0.949891269,0.116556183,0.83919549,0.369428486
100,25,169,empirical,0.467455621,1.603550296,1.603550296,0.837435701,0.366109306
74,18,32,modeled,0.919131458,0.915023685,0.142276183,0.837311327,0.366780102
86,12,85,empirical,0.847058824,0.976470588,0.247058824,0.837267755,0.365974536
69,21,13,modeled,0.883828282,0.986395776,0.113811135,0.836982369,0.371398121
75,18,49,modeled,0.930038869,0.915023685,0.145822719,0.836873114,0.366428494
84,18,72,empirical,0.875,0.930555556,0.111111111,0.834894385,0.36407001
87,16,88,empirical,0.840909091,0.977272727,0.272727273,0.834638074,0.363864332
66,24,14,modeled,0.864247322,0.919211924,0.112513535,0.833505332,0.367937267
100,34,102,empirical,0.441176471,1.647058824,1.637254902,0.833330891,0.362815375
99,25,167,empirical,0.491017964,1.538922156,1.538922156,0.831361889,0.361235336
76,23,50,empirical,0.86,0.94,0.16,0.830459961,0.360511578
78,16,42,modeled,0.831135154,0.963044584,0.169040695,0.830292761,0.359790474
100,14,202,empirical,0.772277228,1.064356436,0.54950495,0.830285773,0.3603718
89,11,103,empirical,0.844660194,0.961165049,0.223300971,0.830085007,0.360210693
77,17,35,modeled,0.910245717,0.933145523,0.177857712,0.829081297,0.360667825
76,17,32,modeled,0.910245717,0.938558698,0.152851969,0.829081297,0.360667825
72,20,30,modeled,0.90082854,0.932907641,0.12529242,0.827352941,0.35916394
96,10,186,empirical,0.833333333,0.967741935,0.258064516,0.82648673,0.357323233
73,19,31,modeled,0.937422097,0.88077265,0.129527271,0.826288819,0.357766926
88,13,74,empirical,0.864864865,0.918918919,0.108108108,0.824890076,0.356041987
78,21,38,modeled,0.884013236,0.89001298,0.187124595,0.820685744,0.354737252
88,12,82,empirical,0.817073171,0.975609756,0.292682927,0.82031467,0.352370424
68,21,16,modeled,0.872856736,0.961836994,0.113811135,0.820076227,0.35931021
80,21,52,empirical,0.826923077,0.961538462,0.230769231,0.819708389,0.351883909
93,10,136,empirical,0.830882353,0.941176471,0.205882353,0.814700839,0.347865569
91,11,106,empirical,0.820754717,0.952830189,0.264150943,0.814237316,0.347493612
83,13,53,empirical,0.811320755,0.962264151,0.301886792,0.812807379,0.346346149
82,14,64,empirical,0.828125,0.9375,0.203125,0.811750599,0.345498129
67,22,10,modeled,0.832704544,0.911915243,0.101430416,0.811011016,0.350129724
72,19,19,modeled,0.893473685,0.86911422,0.128188699,0.80983603,0.345107377
77,16,37,modeled,0.829490483,0.93328923,0.162244678,0.809027255,0.342725813
76,16,40,modeled,0.829490483,0.923516929,0.13990292,0.809027255,0.342725813
72,24,29,modeled,0.854753673,0.908887267,0.130815074,0.8090204,0.345623791
77,15,33,modeled,0.792400002,0.935059011,0.17140013,0.808666825,0.342436463
76,15,25,modeled,0.792400002,0.924189568,0.149058372,0.808666825,0.342436463
98,32,116,empirical,0.439655172,1.568965517,1.568965517,0.807840348,0.342360323
67,25,15,modeled,0.887793183,0.949475765,0.111717142,0.807588935,0.347665995
100,9,216,empirical,0.814814815,0.935185185,0.226851852,0.803712242,0.339047698
84,12,65,empirical,0.830769231,0.907692308,0.153846154,0.802094077,0.337749191
66,22,18,modeled,0.806664824,0.913379908,0.103959329,0.801961601,0.342342496
98,33,121,empirical,0.429752066,1.570247934,1.570247934,0.801250072,0.337071913
68,25,13,modeled,0.887793183,0.953843653,0.108860396,0.801049173,0.342451245
69,25,16,modeled,0.886570156,0.935960948,0.108860396,0.801049173,0.340972722
100,22,201,empirical,0.532338308,1.36318408,1.348258706,0.800798091,0.336709219
80,14,51,empirical,0.803921569,0.941176471,0.274509804,0.800605942,0.336555027
71,20,19,modeled,0.894579351,0.913002729,0.121827453,0.800205767,0.340547234
66,25,14,modeled,0.861753464,0.954268694,0.111717142,0.798539519,0.339878768
65,25,7,modeled,0.861236513,0.875769436,0.10841836,0.797359943,0.337167025
95,15,178,empirical,0.752808989,1.005617978,0.47752809,0.797129886,0.333765643
73,18,32,modeled,0.901090741,0.863322139,0.127505064,0.797059953,0.332067966
77,22,35,modeled,0.85684675,0.851094842,0.178355843,0.796726584,0.335511148
93,15,132,empirical,0.795454545,0.939393939,0.28030303,0.795089784,0.33212855
67,26,15,modeled,0.869249046,0.934300244,0.127249673,0.793284655,0.335948884
70,20,28,modeled,0.872029006,0.906702578,0.112302192,0.792712092,0.334509701
65,24,9,modeled,0.847222149,0.840712726,0.108556002,0.791073442,0.332122445
70,25,16,modeled,0.882423103,0.928998172,0.108860396,0.788962841,0.329119056
91,16,116,empirical,0.775862069,0.948275862,0.344827586,0.788200472,0.326600177
82,13,43,modeled,0.813207746,0.913904727,0.180433944,0.786881626,0.318338573
96,9,179,empirical,0.793296089,0.921787709,0.240223464,0.786776668,0.325457636
68,26,19,modeled,0.869249046,0.938668132,0.124392919,0.786744893,0.330734134
69,26,22,modeled,0.868026018,0.920785427,0.124392919,0.786744893,0.329255611
85,18,60,empirical,0.783333333,0.933333333,0.3,0.786426981,0.325177028
73,24,23,modeled,0.820758283,0.833099008,0.128982067,0.785711765,0.326376557
65,23,15,modeled,0.839441776,0.802005112,0.106013522,0.785508215,0.327496111
66,26,18,modeled,0.843209326,0.939093173,0.127249673,0.784235239,0.328161657
65,26,12,modeled,0.842692375,0.883936644,0.123950869,0.783055663,0.325449914
71,19,27,modeled,0.874338984,0.849209428,0.124723732,0.782688856,0.32649067
74,17,27,modeled,0.841243804,0.868761182,0.135744989,0.782614112,0.323379993
75,17,26,modeled,0.854961455,0.868761182,0.139291525,0.782175899,0.323028415
98,30,149,empirical,0.44295302,1.483221477,1.483221477,0.782095805,0.321701448
98,29,190,empirical,0.431578947,1.505263158,1.505263158,0.782011777,0.321634019
100,36,67,empirical,0.417910448,1.537313433,1.507462687,0.780772487,0.320639542
72,18,21,modeled,0.857142448,0.846140444,0.126166493,0.779904842,0.318301737
71,25,29,modeled,0.870357633,0.921908975,0.119654268,0.778905869,0.321048886
78,22,41,modeled,0.829142034,0.832956553,0.180456653,0.777933717,0.320430696
99,14,241,empirical,0.738589212,0.975103734,0.44813278,0.77767913,0.318157258
88,16,85,empirical,0.8,0.882352941,0.152941176,0.775224548,0.316187563
70,19,23,modeled,0.85178864,0.842909276,0.115198508,0.775195181,0.320453137
97,29,142,empirical,0.429577465,1.485915493,1.485915493,0.773847583,0.315082609
90,11,109,empirical,0.788990826,0.889908257,0.201834862,0.77259487,0.314077361
74,24,30,modeled,0.794339299,0.813359678,0.140351906,0.771662891,0.315102905
70,26,25,modeled,0.863878965,0.913822651,0.124392919,0.771442533,0.316480041
84,19,76,empirical,0.789473684,0.881578947,0.184210526,0.769616195,0.311687104
98,36,106,empirical,0.405660377,1.518867925,1.518867925,0.769258422,0.311400006
89,16,82,empirical,0.756097561,0.926829268,0.329268293,0.768779331,0.311015557
81,20,41,modeled,0.736671388,0.824481845,0.199378669,0.764983892,0.308593392
99,31,128,empirical,0.40625,1.5,1.5,0.763421687,0.306716281
75,24,29,modeled,0.774755239,0.806820512,0.143898457,0.763246536,0.308349133
71,26,27,modeled,0.851813495,0.906733453,0.135186821,0.76138556,0.30840987
99,9,214,empirical,0.775700935,0.878504673,0.200934579,0.760824108,0.304631837
77,23,34,modeled,0.804641724,0.795144558,0.182464644,0.760183215,0.305675507
98,34,95,empirical,0.410526316,1.484210526,1.484210526,0.760059898,0.304018591
86,18,64,empirical,0.71875,0.953125,0.46875,0.759216228,0.303341582
81,13,45,modeled,0.800110042,0.89848721,0.175145045,0.757728457,0.294944465
85,11,67,empirical,0.76119403,0.880597015,0.23880597,0.75394851,0.299114468
71,18,30,modeled,0.838007748,0.826235652,0.122701518,0.752757668,0.299685031
65,28,12,modeled,0.836642325,0.849218965,0.126778424,0.75111258,0.302488625
94,15,146,empirical,0.739726027,0.904109589,0.315068493,0.751044514,0.296784138
66,28,13,modeled,0.837159276,0.88255471,0.130077228,0.750643015,0.302836627
67,27,12,modeled,0.869753659,0.87576586,0.10897129,0.750238836,0.296548814
75,16,40,modeled,0.748480499,0.848913372,0.126342475,0.748998761,0.294555664
95,10,169,empirical,0.781065089,0.840236686,0.118343195,0.748991167,0.295136416
79,14,50,empirical,0.78,0.84,0.12,0.748323405,0.294600566
72,25,24,modeled,0.852259815,0.869890392,0.12311928,0.747282922,0.296082348
87,18,85,empirical,0.705882353,0.941176471,0.447058824,0.746848843,0.293417294
75,15,27,modeled,0.711390018,0.84958601,0.135497928,0.746592104,0.292624384
67,28,13,modeled,0.851686418,0.877761781,0.130077228,0.745499194,0.293811589
70,18,14,modeled,0.815061927,0.818936825,0.113176271,0.745263994,0.293647528
79,21,54,empirical,0.777777778,0.833333333,0.111111111,0.744529257,0.291555928
68,27,17,modeled,0.869753659,0.87576586,0.106114544,0.743699074,0.291334063
69,27,15,modeled,0.868530631,0.857883155,0.106114544,0.743699074,0.28985554
76,24,41,modeled,0.724066377,0.798242092,0.157458887,0.743481576,0.292509794
66,27,16,modeled,0.840959072,0.880558789,0.10897129,0.741751373,0.289212555
80,13,41,modeled,0.762995005,0.892505169,0.169155464,0.740924358,0.281459868
65,27,11,modeled,0.840442121,0.847223043,0.105672494,0.740571797,0.286500812
65,22,18,modeled,0.750479162,0.844526947,0.100001797,0.740289867,0.293021381
68,28,14,modeled,0.851686418,0.877761781,0.125950471,0.738959432,0.288596839
69,28,13,modeled,0.85046339,0.859879076,0.125950471,0.738959432,0.287118316
73,17,34,modeled,0.778145075,0.804866433,0.120973825,0.738418579,0.285502881
67,21,18,modeled,0.792264342,0.868554592,0.107239574,0.738119185,0.291736543
74,16,25,modeled,0.721081436,0.848913372,0.122795917,0.737885237,0.285637498
64,25,16,modeled,0.794638038,0.825036764,0.10841836,0.737531543,0.289625973
98,9,222,empirical,0.752252252,0.851351351,0.184684685,0.737301002,0.285755567
94,10,152,empirical,0.756578947,0.842105263,0.164473684,0.73626882,0.284927287
95,16,176,empirical,0.664772727,0.971590909,0.573863636,0.735929883,0.284655304
74,15,37,modeled,0.685770273,0.84958601,0.131951392,0.73547858,0.283706218
88,17,64,empirical,0.71875,0.890625,0.328125,0.734399097,0.283426915
85,12,71,empirical,0.76056338,0.830985915,0.14084507,0.734311479,0.283356606
98,25,166,empirical,0.439759036,1.34939759,1.337349398,0.734234673,0.283294972
65,29,7,modeled,0.827076137,0.859723985,0.137522072,0.734167576,0.288891047
89,17,100,empirical,0.71,0.9,0.38,0.733823787,0.282965254
66,29,13,modeled,0.827593088,0.893059731,0.14201811,0.73369801,0.289239049
66,21,13,modeled,0.766224623,0.823898792,0.109768488,0.732548594,0.286581427
78,14,42,modeled,0.693959534,0.832085907,0.168655351,0.731110513,0.276037365
72,26,20,modeled,0.833715677,0.85471487,0.138651818,0.729762614,0.283443332
67,29,20,modeled,0.84212023,0.888266802,0.14201811,0.728554189,0.280214012
70,27,20,modeled,0.851079822,0.850920379,0.106114544,0.728396714,0.27707997
65,30,16,modeled,0.825716674,0.808634579,0.131756872,0.727917075,0.283875287
69,20,17,modeled,0.813237786,0.892991066,0.112302192,0.727818787,0.284029871
66,30,14,modeled,0.826233625,0.843415976,0.135962963,0.72744751,0.284223258
97,26,168,empirical,0.43452381,1.333333333,1.333333333,0.727162333,0.277619727
86,11,63,empirical,0.761904762,0.80952381,0.095238095,0.726688876,0.277239798
94,9,154,empirical,0.733766234,0.844155844,0.220779221,0.724949463,0.275843995
99,23,206,empirical,0.485436893,1.22815534,1.213592233,0.724448421,0.275441931
100,35,92,empirical,0.369565217,1.456521739,1.456521739,0.724229424,0.275266195
100,15,237,empirical,0.654008439,0.953586498,0.58649789,0.723990078,0.275074131
70,28,29,modeled,0.820374668,0.8529163,0.125950471,0.723657072,0.274342746
64,26,12,modeled,0.7760939,0.839684427,0.123950869,0.723227262,0.277908832
78,23,31,modeled,0.747569263,0.777006269,0.184565455,0.722796738,0.275674552
90,17,96,empirical,0.6875,0.90625,0.395833333,0.722738673,0.274069932
68,29,17,modeled,0.84212023,0.888266802,0.13880071,0.722014427,0.274999261
69,29,17,modeled,0.840897202,0.866002917,0.13880071,0.722014427,0.273520738
67,30,14,modeled,0.851245284,0.844188035,0.135962963,0.72174859,0.274752706
72,17,27,modeled,0.744950771,0.782674015,0.119635276,0.721263409,0.271736592
87,11,76,empirical,0.736842105,0.828947368,0.184210526,0.720696728,0.27243136
65,31,8,modeled,0.828754842,0.821844637,0.127334923,0.719447732,0.277078927
88,18,82,empirical,0.682926829,0.902439024,0.414634146,0.719346044,0.271347495
66,31,14,modeled,0.829271793,0.856626034,0.131541029,0.718978167,0.277426928
71,27,20,modeled,0.839014351,0.830906749,0.107711338,0.717244864,0.268131167
92,10,147,empirical,0.727891156,0.829931973,0.204081633,0.716241506,0.268856239
68,30,15,modeled,0.851245284,0.844188035,0.134941578,0.715208828,0.269537956
69,30,18,modeled,0.851245284,0.82516396,0.134941578,0.715208828,0.268059433
73,25,30,modeled,0.818264425,0.769290268,0.121286266,0.71481818,0.269487739
83,19,59,empirical,0.711864407,0.847457627,0.271186441,0.714395275,0.267374718
67,31,19,modeled,0.854283452,0.857398093,0.131541029,0.713279247,0.267956287
71,28,24,modeled,0.808309197,0.83290267,0.127547264,0.712505221,0.265393943
68,20,16,modeled,0.80226624,0.868432283,0.112302192,0.710912704,0.2719419
77,14,30,modeled,0.688774228,0.802330554,0.163127795,0.709845006,0.258972704
76,14,27,modeled,0.688774228,0.78336513,0.14383997,0.709845006,0.258972704
87,12,67,empirical,0.731343284,0.805970149,0.149253731,0.708787546,0.26287476
88,10,83,empirical,0.710843373,0.831325301,0.228915663,0.707177138,0.261582478
69,19,26,modeled,0.744469404,0.823595285,0.115198508,0.706767917,0.268508345
97,30,161,empirical,0.378881988,1.385093168,1.385093168,0.706750959,0.261240488
68,31,18,modeled,0.854283452,0.857398093,0.130519643,0.706739485,0.262741536
69,31,18,modeled,0.854283452,0.838374019,0.130519643,0.706739485,0.261263013
70,29,18,modeled,0.810023129,0.847836256,0.13880071,0.706712067,0.260745168
65,32,12,modeled,0.786044717,0.791512012,0.122175492,0.70573324,0.266073644
66,32,7,modeled,0.786561668,0.826293409,0.130589128,0.705263674,0.266421616
96,29,139,empirical,0.388489209,1.35971223,1.35971223,0.705188344,0.259986557
99,39,75,empirical,0.373333333,1.386666667,1.373333333,0.703393764,0.258546485
96,15,163,empirical,0.668711656,0.877300613,0.404907975,0.702278844,0.25765181
74,25,37,modeled,0.791845441,0.737555265,0.132656097,0.700769305,0.258214086
