EV_bin,LA_bin,sample_size,source,ba_value,slg_value,iso_value,wobacon_value,rv_value
78,26,157,empirical,0.292993631,0.375796178,0.159235669,0.305072125,-0.055799011
112,-37,2,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
113,-37,2,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
122,-37,2,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
115,-37,1,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
117,-37,1,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
126,-37,1,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
127,-37,1,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
114,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
116,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
118,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
119,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
120,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
121,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
123,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
124,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
125,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
128,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
129,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
130,-37,,modeled,0.299284995,0.366393983,0.196549237,0.304992527,-0.046325453
70,43,52,modeled,0.281817108,0.414867073,0.133704066,0.304364711,-0.057533361
101,-10,219,empirical,0.319634703,0.337899543,0.03652968,0.304231621,-0.056578353
99,-10,257,empirical,0.319066148,0.338521401,0.038910506,0.304106001,-0.057218617
102,-27,9,modeled,0.317115963,0.340024203,0.068712875,0.303664058,-0.047585391
102,-26,8,modeled,0.308662027,0.342520118,0.066931628,0.303664058,-0.048968136
102,-25,5,modeled,0.308662027,0.342520118,0.066931628,0.303664058,-0.048968136
105,-26,5,modeled,0.297273695,0.352715164,0.087304533,0.303539485,-0.058736142
105,-25,2,modeled,0.297273695,0.352715164,0.087304533,0.303539485,-0.058736142
105,-28,3,modeled,0.306521565,0.35021925,0.087304533,0.303539485,-0.058736142
105,-27,2,modeled,0.306521565,0.35021925,0.087304533,0.303539485,-0.058736142
111,-26,2,modeled,0.295954049,0.380498677,0.135699064,0.303373516,-0.048093099
111,-25,2,modeled,0.295954049,0.380498677,0.135699064,0.303373516,-0.048093099
111,-27,,modeled,0.305201918,0.380275786,0.135699064,0.303373516,-0.048093099
111,-28,,modeled,0.305201918,0.380275786,0.128744707,0.303373516,-0.051093195
91,-7,312,empirical,0.314102564,0.342948718,0.057692308,0.303243462,-0.057252292
58,24,15,modeled,0.32204935,0.271469176,0.099174231,0.303227127,-0.043691821
93,-6,393,empirical,0.307888041,0.351145038,0.083969466,0.303193418,-0.057108028
55,29,10,modeled,0.27151674,0.402847439,0.080879644,0.302722514,-0.06576059
56,29,9,modeled,0.27151674,0.402847439,0.080879644,0.302722514,-0.06576059
89,21,352,empirical,0.25,0.426136364,0.332386364,0.302571131,-0.058009317
99,-15,163,empirical,0.312883436,0.343558282,0.055214724,0.302544415,-0.059515997
97,-17,136,empirical,0.316176471,0.338235294,0.044117647,0.30253511,-0.059816899
104,-18,25,modeled,0.307220936,0.359588087,0.06599392,0.302424371,-0.059188746
104,-19,17,modeled,0.305535853,0.357892573,0.06599392,0.302424371,-0.059188746
104,-23,8,modeled,0.30679372,0.35748446,0.081314147,0.302173436,-0.05880934
104,-24,8,modeled,0.302672416,0.35748446,0.081314147,0.302173436,-0.059331831
104,-21,8,modeled,0.304934591,0.3571181,0.079426959,0.302173436,-0.05880934
104,-22,5,modeled,0.304062128,0.3571181,0.079426959,0.302173436,-0.05880934
103,-18,24,modeled,0.306468219,0.354472607,0.055088572,0.302126944,-0.05958157
104,-20,15,modeled,0.303801388,0.3571181,0.06599392,0.302040458,-0.05880934
73,7,93,modeled,0.312900156,0.347603798,0.067300268,0.302001983,-0.053755097
74,11,101,empirical,0.316831683,0.336633663,0.03960396,0.301962524,-0.057111662
103,-19,24,modeled,0.304783136,0.350320578,0.055088572,0.301618576,-0.05958157
78,5,137,empirical,0.299270073,0.357664234,0.116788321,0.301519828,-0.059644251
99,-17,93,modeled,0.304906428,0.338420391,0.047258727,0.301380783,-0.058722325
103,-23,3,modeled,0.298197001,0.349912465,0.070408866,0.30136764,-0.059202164
103,-24,12,modeled,0.294075698,0.349912465,0.070408866,0.30136764,-0.059724655
103,-22,11,modeled,0.29546541,0.349546105,0.068521678,0.30136764,-0.059202164
103,-21,9,modeled,0.261464089,0.349546105,0.068521678,0.30136764,-0.059202164
102,-18,35,modeled,0.305122197,0.351625055,0.047821969,0.301302344,-0.060027055
103,-20,16,modeled,0.30304867,0.349546105,0.055088572,0.301234663,-0.059202164
73,39,65,modeled,0.308363318,0.416977346,0.122874871,0.301194042,-0.04934755
76,7,144,empirical,0.3125,0.340277778,0.048611111,0.301122304,-0.058577335
56,26,17,modeled,0.273566782,0.283876866,0.078491919,0.300998896,-0.028972005
55,26,15,modeled,0.273566782,0.283876866,0.078491919,0.300998896,-0.028972005
80,25,149,empirical,0.275167785,0.389261745,0.214765101,0.300927195,-0.059269829
102,-19,27,modeled,0.307541072,0.347473025,0.047821969,0.300793976,-0.060027055
92,31,405,empirical,0.172839506,0.550617284,0.540740741,0.300761484,-0.059799319
71,10,91,modeled,0.320370734,0.369799048,0.054433193,0.300466508,-0.04879215
80,4,138,empirical,0.304347826,0.347826087,0.086956522,0.300452371,-0.060637052
102,-20,18,modeled,0.305806607,0.346698552,0.047821969,0.300410062,-0.060005225
97,40,230,empirical,0.156521739,0.57826087,0.573913043,0.299921665,-0.061081817
87,-2,226,empirical,0.309734513,0.340707965,0.061946903,0.299900208,-0.059861201
93,21,480,empirical,0.235416667,0.439583333,0.389583333,0.29976439,-0.059627048
92,28,449,empirical,0.19376392,0.510022272,0.501113586,0.299674728,-0.06014929
104,-28,7,modeled,0.306639105,0.350443751,0.085022338,0.299621433,-0.059332553
104,-27,5,modeled,0.306639105,0.350443751,0.085022338,0.299621433,-0.059332553
104,-26,6,modeled,0.297391236,0.352939665,0.083241105,0.299621433,-0.061116375
104,-25,6,modeled,0.297391236,0.352939665,0.083241105,0.299621433,-0.061116375
101,-15,96,modeled,0.31106475,0.344964504,0.04129985,0.299276233,-0.058618199
101,-16,73,modeled,0.31106475,0.344271511,0.04129985,0.299276233,-0.058618199
101,-17,58,modeled,0.31106475,0.344271511,0.04129985,0.299276233,-0.058618199
86,-2,166,empirical,0.301204819,0.34939759,0.096385542,0.299009471,-0.060358031
93,31,437,empirical,0.169336384,0.549199085,0.549199085,0.298779394,-0.060867216
103,-28,10,modeled,0.297248453,0.342871755,0.074117057,0.298490137,-0.059725378
103,-27,10,modeled,0.297248453,0.342871755,0.074117057,0.298490137,-0.059725378
103,-26,12,modeled,0.288794518,0.34536767,0.072335824,0.298490137,-0.061509199
103,-25,10,modeled,0.288794518,0.34536767,0.072335824,0.298490137,-0.061509199
77,6,117,empirical,0.299145299,0.35042735,0.102564103,0.298174084,-0.060948006
106,52,1,modeled,0.197046667,0.510090172,0.528944671,0.298169255,-0.073978342
90,-7,299,empirical,0.301003344,0.347826087,0.090301003,0.298134291,-0.061046049
86,-6,228,empirical,0.311403509,0.333333333,0.043859649,0.298107429,-0.06139365
82,2,153,empirical,0.300653595,0.346405229,0.091503268,0.297614099,-0.061122015
100,-16,99,modeled,0.306610495,0.344470888,0.044192921,0.297189891,-0.058867544
100,-17,82,modeled,0.306610495,0.344470888,0.044192921,0.297189891,-0.058867544
115,-30,4,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
116,-30,3,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
113,-30,2,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
118,-30,2,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
112,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
114,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
119,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
121,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
122,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
123,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
129,-30,1,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
117,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
120,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
124,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
125,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
126,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
127,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
128,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
130,-30,,modeled,0.276241511,0.381906241,0.191341043,0.297154725,-0.068898328
91,21,423,empirical,0.236406619,0.430260047,0.368794326,0.296941019,-0.061815974
66,12,41,modeled,0.341230184,0.338629752,0.053985123,0.296924859,-0.043923318
95,-10,345,empirical,0.307246377,0.336231884,0.055072464,0.296817132,-0.062661421
72,8,99,modeled,0.334010214,0.357849896,0.061130553,0.295995861,-0.03546929
91,-9,348,empirical,0.298850575,0.344827586,0.08908046,0.295806385,-0.062838884
88,22,311,empirical,0.250803859,0.408360129,0.305466238,0.295796818,-0.063494005
89,-7,304,empirical,0.302631579,0.338815789,0.072368421,0.295626218,-0.062506306
75,6,136,empirical,0.308823529,0.330882353,0.044117647,0.29559126,-0.063725021
92,-6,367,empirical,0.305177112,0.335149864,0.057220708,0.295546116,-0.061719783
103,49,26,modeled,0.155978978,0.509364069,0.578339398,0.295518637,-0.068448193
96,-10,348,empirical,0.304597701,0.336206897,0.060344828,0.295510283,-0.063943155
91,22,396,empirical,0.224747475,0.441919192,0.409090909,0.295435389,-0.063046669
90,-10,280,empirical,0.307142857,0.332142857,0.046428571,0.295256346,-0.064097574
95,-8,422,empirical,0.305687204,0.334123223,0.05450237,0.295222944,-0.063930102
95,-11,296,empirical,0.307432432,0.331081081,0.047297297,0.295199446,-0.064326695
70,10,81,modeled,0.315667808,0.35576275,0.054433193,0.294910699,-0.050072912
64,44,21,modeled,0.292516589,0.395919591,0.113690972,0.294506699,-0.061476711
59,20,20,modeled,0.296031028,0.348435909,0.082641274,0.294388562,-0.068085462
112,-31,4,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
115,-31,2,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
116,-31,2,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
113,-31,1,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
118,-31,1,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
120,-31,1,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
123,-31,1,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
114,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
117,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
119,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
121,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
122,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
124,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
125,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
126,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
127,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
128,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
129,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
130,-31,,modeled,0.264523774,0.381906241,0.191341043,0.294328809,-0.073296748
64,43,27,modeled,0.292516589,0.395919591,0.105967194,0.294018805,-0.060684185
62,19,30,modeled,0.314119756,0.378497005,0.093927391,0.293976396,-0.056697577
61,19,24,modeled,0.306903034,0.364881158,0.092963018,0.293976396,-0.056697577
86,-1,195,empirical,0.292307692,0.348717949,0.102564103,0.293836878,-0.064567754
105,50,7,modeled,0.188893348,0.540126443,0.444293916,0.293800592,-0.059135459
57,23,21,modeled,0.267098874,0.305757135,0.093139149,0.293566942,-0.076834016
89,-3,207,empirical,0.299516908,0.338164251,0.072463768,0.293546904,-0.06502471
83,23,195,empirical,0.271794872,0.374358974,0.2,0.293419732,-0.064387452
71,9,75,modeled,0.32309562,0.351709902,0.05315049,0.293363839,-0.050283156
76,5,99,modeled,0.296886772,0.338069648,0.065363765,0.293113232,-0.066316374
114,-29,2,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
115,-29,2,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
116,-29,2,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
112,-29,1,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
113,-29,1,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
117,-29,1,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
118,-29,1,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
120,-29,1,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
119,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
121,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
122,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
123,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
124,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
125,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
126,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
127,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
128,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
129,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
130,-29,,modeled,0.281458855,0.384200662,0.191341043,0.293001473,-0.067621179
58,22,21,modeled,0.305604458,0.30654192,0.093197629,0.292706102,-0.075439796
90,-4,268,empirical,0.302238806,0.332089552,0.059701493,0.292676867,-0.065711536
86,-3,187,empirical,0.294117647,0.342245989,0.096256684,0.292347571,-0.067267134
93,-7,384,empirical,0.299479167,0.333333333,0.065104167,0.291714681,-0.065895735
90,-5,267,empirical,0.29588015,0.337078652,0.082397004,0.291492257,-0.066622834
71,44,53,modeled,0.256601006,0.38182041,0.143542945,0.291085869,-0.076643825
92,-13,262,empirical,0.301526718,0.328244275,0.049618321,0.290860749,-0.066946274
91,-6,342,empirical,0.298245614,0.333333333,0.067251462,0.290815705,-0.06662989
84,-1,189,empirical,0.301587302,0.328042328,0.052910053,0.290726678,-0.067258415
67,12,58,modeled,0.358096004,0.377421886,0.06332773,0.290589362,-0.033356164
89,-5,245,empirical,0.302040816,0.326530612,0.048979592,0.290527262,-0.067099772
57,24,22,modeled,0.302771509,0.271469176,0.099174231,0.290296912,-0.048136629
79,-2,138,empirical,0.297101449,0.333333333,0.072463768,0.290199117,-0.067219482
80,2,150,empirical,0.306666667,0.32,0.026666667,0.290157635,-0.067212631
92,27,421,empirical,0.185273159,0.494061758,0.486935867,0.289981971,-0.068456095
94,-6,382,empirical,0.298429319,0.329842932,0.062827225,0.289783042,-0.068154787
95,-13,274,empirical,0.299270073,0.328467153,0.054744526,0.289414197,-0.067853175
80,1,143,empirical,0.293706294,0.335664336,0.083916084,0.289374934,-0.06766157
71,43,61,modeled,0.256601006,0.38182041,0.133704066,0.289187104,-0.079431623
96,-12,262,empirical,0.301526718,0.324427481,0.041984733,0.289185773,-0.068641513
60,19,25,modeled,0.293599427,0.33911863,0.090165384,0.288979471,-0.064787261
84,1,176,empirical,0.301136364,0.323863636,0.045454545,0.288858823,-0.068769321
78,27,141,empirical,0.283687943,0.34751773,0.120567376,0.288654805,-0.068070175
92,26,448,empirical,0.198660714,0.46875,0.459821429,0.288648799,-0.068238538
99,-13,173,empirical,0.300578035,0.323699422,0.046242775,0.288455067,-0.070059021
98,-15,150,empirical,0.293333333,0.333333333,0.08,0.288438112,-0.06928527
76,30,104,empirical,0.269230769,0.365384615,0.173076923,0.288096588,-0.068603123
61,40,20,modeled,0.283532768,0.389697313,0.100160554,0.287957013,-0.07336545
60,40,20,modeled,0.276997894,0.364632785,0.097362891,0.287957013,-0.07336545
70,9,94,modeled,0.318392694,0.337673724,0.05315049,0.287808031,-0.053405385
95,-12,262,empirical,0.297709924,0.324427481,0.053435115,0.287226453,-0.069498978
92,-8,404,empirical,0.297029703,0.324257426,0.054455446,0.28677766,-0.06978939
91,-11,318,empirical,0.289308176,0.333333333,0.088050314,0.2865083,-0.0709762
102,47,43,modeled,0.137061566,0.513303638,0.499373525,0.28650552,-0.070815884
72,7,93,modeled,0.312162876,0.325193375,0.061055698,0.286490023,-0.065081254
67,45,37,modeled,0.28241381,0.376157314,0.150964394,0.286253124,-0.058836974
67,46,35,modeled,0.278355211,0.376157314,0.147510663,0.286253124,-0.058836974
68,45,37,modeled,0.282988369,0.376157314,0.143542945,0.286253124,-0.058836974
68,46,25,modeled,0.27892977,0.376157314,0.140089214,0.286253124,-0.058836974
101,-18,51,modeled,0.298010737,0.341621727,0.04129985,0.285260022,-0.070464216
83,-7,182,empirical,0.296703297,0.318681319,0.043956044,0.28425355,-0.071928974
62,18,23,modeled,0.346271366,0.407143891,0.089778289,0.283673346,-0.072960295
61,18,23,modeled,0.339054644,0.393527985,0.088813916,0.283673346,-0.072960295
60,18,16,modeled,0.33299765,0.377316892,0.086016282,0.283673346,-0.081049971
102,-29,6,modeled,0.296842486,0.324605376,0.068712875,0.283596754,-0.067544758
99,-18,82,modeled,0.291852355,0.319835156,0.047258727,0.283041477,-0.07321398
84,-3,159,empirical,0.283018868,0.333333333,0.088050314,0.282713213,-0.074048821
72,9,101,empirical,0.287128713,0.326732673,0.079207921,0.28271101,-0.072727522
94,-10,366,empirical,0.292349727,0.319672131,0.054644809,0.2824312,-0.073687181
91,-20,125,empirical,0.304,0.304,0,0.282427785,-0.074003013
97,-12,244,empirical,0.295081967,0.31557377,0.040983607,0.282423801,-0.073781953
95,-9,416,empirical,0.295673077,0.314903846,0.038461538,0.282396421,-0.073899082
101,-19,50,modeled,0.300429612,0.336570293,0.04129985,0.282215774,-0.070464216
62,41,16,modeled,0.272144675,0.407751441,0.100653492,0.282193363,-0.045348141
59,36,13,modeled,0.302754641,0.397682309,0.094447426,0.282001019,-0.050167322
99,-11,225,empirical,0.297777778,0.311111111,0.026666667,0.281896257,-0.074594323
76,4,117,empirical,0.299145299,0.307692308,0.017094017,0.281426109,-0.075265519
87,-6,211,empirical,0.27014218,0.345971564,0.142180095,0.281335662,-0.073261859
77,2,118,empirical,0.288135593,0.322033898,0.06779661,0.281272158,-0.075245033
90,-13,263,empirical,0.292775665,0.315589354,0.045627376,0.281149894,-0.074623504
92,-7,357,empirical,0.294117647,0.31372549,0.039215686,0.281120523,-0.07463369
94,-13,254,empirical,0.299212598,0.307086614,0.015748031,0.281097186,-0.07518798
100,-18,55,modeled,0.293556482,0.338705778,0.044192921,0.281036466,-0.070713557
101,-20,34,modeled,0.298695147,0.33579582,0.04129985,0.280042678,-0.07179039
82,0,147,empirical,0.292517007,0.31292517,0.040816327,0.280019055,-0.075274425
58,33,9,modeled,0.221737668,0.454473376,0.107543081,0.280018717,-0.067807078
57,33,11,modeled,0.210472822,0.454473376,0.107543081,0.280018717,-0.067807078
101,-14,101,empirical,0.297029703,0.306930693,0.01980198,0.279841099,-0.076180912
57,22,19,modeled,0.286326498,0.30654192,0.093197629,0.279776007,-0.079884604
101,-23,15,modeled,0.297323227,0.33616218,0.051002976,0.279669583,-0.071947679
101,-24,16,modeled,0.293201923,0.33616218,0.051002976,0.279669583,-0.072470166
101,-21,24,modeled,0.295464098,0.33579582,0.049115788,0.279669583,-0.071947679
101,-22,27,modeled,0.294591635,0.33579582,0.049115788,0.279669583,-0.071947679
102,-30,10,modeled,0.291625142,0.320185721,0.068712875,0.279615551,-0.067294002
92,24,442,empirical,0.205882353,0.429864253,0.418552036,0.279612108,-0.076528017
56,30,15,modeled,0.278527588,0.413719445,0.094730891,0.279575855,-0.076839082
55,30,14,modeled,0.278527588,0.413719445,0.094730891,0.279575855,-0.076839082
56,31,11,modeled,0.255637705,0.414507389,0.07562682,0.279575855,-0.085467905
55,31,5,modeled,0.255637705,0.414507389,0.07562682,0.279575855,-0.085467905
93,-9,359,empirical,0.289693593,0.314763231,0.050139276,0.279251062,-0.076163257
69,45,57,modeled,0.264755934,0.374329895,0.143542945,0.278799057,-0.063150279
69,46,39,modeled,0.260697335,0.374329895,0.140089214,0.278799057,-0.063150279
101,-28,9,modeled,0.296374679,0.32912147,0.052929927,0.278364122,-0.07329426
93,36,323,empirical,0.154798762,0.520123839,0.510835913,0.278325938,-0.076619044
92,32,413,empirical,0.171912833,0.489104116,0.476997579,0.278324585,-0.076599267
80,3,158,empirical,0.291139241,0.310126582,0.037974684,0.278219283,-0.07656773
93,35,345,empirical,0.150724638,0.527536232,0.527536232,0.278180253,-0.075614085
99,-19,65,modeled,0.290173799,0.314783722,0.047258727,0.278113931,-0.075801373
90,-12,279,empirical,0.286738351,0.315412186,0.05734767,0.277900759,-0.077023196
110,63,,modeled,0.451157093,0.408035219,0.19193925,0.277774245,-0.077995948
110,62,1,modeled,0.451157093,0.406139493,0.19193925,0.277774245,-0.079777859
110,61,1,modeled,0.451157093,0.397015214,0.19193925,0.277774245,-0.079714343
84,0,156,empirical,0.282051282,0.320512821,0.076923077,0.277578206,-0.077942057
90,-11,284,empirical,0.285211268,0.316901408,0.063380282,0.277471156,-0.07734398
72,6,100,empirical,0.29,0.31,0.04,0.277144756,-0.07823961
100,-19,57,modeled,0.291877925,0.333654344,0.044192921,0.277136236,-0.07115718
101,-25,12,modeled,0.287920743,0.331617385,0.052929927,0.276792079,-0.074677005
101,-26,10,modeled,0.287920743,0.331617385,0.052929927,0.276792079,-0.074677005
101,-27,11,modeled,0.296374679,0.32912147,0.052929927,0.276792079,-0.07329426
102,-31,4,modeled,0.273445249,0.320185721,0.068712875,0.276789635,-0.071692422
59,18,21,modeled,0.305389404,0.355882943,0.08474686,0.276527435,-0.088722251
99,44,139,empirical,0.143884892,0.532374101,0.532374101,0.276080813,-0.079248253
99,-20,45,modeled,0.288439333,0.314009249,0.047258727,0.275940835,-0.077127546
79,27,143,empirical,0.251748252,0.356643357,0.202797203,0.275833906,-0.078692454
75,5,116,empirical,0.293103448,0.301724138,0.017241379,0.275716778,-0.079497131
99,-23,28,modeled,0.290667623,0.314375609,0.047258727,0.27556774,-0.077284835
99,-24,24,modeled,0.28654632,0.314375609,0.047258727,0.27556774,-0.077807322
99,-21,40,modeled,0.288808495,0.314009249,0.047258727,0.27556774,-0.077284835
99,-22,25,modeled,0.287936032,0.314009249,0.047258727,0.27556774,-0.077284835
103,-29,4,modeled,0.276974976,0.317468703,0.074117057,0.275093734,-0.083974928
55,32,19,modeled,0.256487727,0.408897758,0.074169733,0.274964124,-0.101544686
56,32,10,modeled,0.256487727,0.408897758,0.074169733,0.274964124,-0.101544686
100,-20,38,modeled,0.29014346,0.332879871,0.044192921,0.27496314,-0.072483353
100,-23,18,modeled,0.29237175,0.333246231,0.052461639,0.274590045,-0.072640643
100,-24,10,modeled,0.288250446,0.333246231,0.052461639,0.274590045,-0.073163129
100,-21,38,modeled,0.290512621,0.332879871,0.050574452,0.274590045,-0.072640643
100,-22,24,modeled,0.289640158,0.332879871,0.050574452,0.274590045,-0.072640643
97,-9,352,empirical,0.289772727,0.303977273,0.022727273,0.274518895,-0.079537532
98,43,135,empirical,0.140740741,0.540740741,0.533333333,0.274315418,-0.079935012
99,-28,7,modeled,0.298582792,0.3073349,0.047258727,0.274262279,-0.078631416
80,0,138,empirical,0.282608696,0.311594203,0.057971014,0.273888059,-0.080185218
86,23,235,empirical,0.234042553,0.374468085,0.263829787,0.273873733,-0.081273064
100,44,99,modeled,0.171939313,0.532178283,0.553425133,0.273749352,-0.076791428
100,-28,9,modeled,0.291423202,0.326205522,0.05438859,0.273284584,-0.073987223
82,-1,159,empirical,0.283018868,0.308176101,0.050314465,0.273151626,-0.081611506
88,-7,265,empirical,0.279245283,0.313207547,0.064150943,0.272895255,-0.080062646
74,4,130,empirical,0.276923077,0.315384615,0.076923077,0.27270556,-0.082294128
99,-25,24,modeled,0.28126514,0.309830815,0.047258727,0.272690237,-0.080014162
99,-26,13,modeled,0.28126514,0.309830815,0.047258727,0.272690237,-0.080014162
99,-27,10,modeled,0.298582792,0.3073349,0.047258727,0.272690237,-0.078631416
95,41,256,empirical,0.14453125,0.5234375,0.51953125,0.272677847,-0.080897418
104,-29,3,modeled,0.266591132,0.30624789,0.085022338,0.272526056,-0.085654281
92,25,434,empirical,0.193548387,0.433179724,0.421658986,0.272523157,-0.081791843
98,42,160,empirical,0.14375,0.525,0.525,0.272490786,-0.08138503
84,-4,170,empirical,0.288235294,0.3,0.023529412,0.272478825,-0.081059288
55,25,16,modeled,0.281112164,0.213880643,0.074972034,0.272378772,-0.061498299
56,25,16,modeled,0.281112164,0.213880643,0.074972034,0.272378772,-0.061498299
100,-15,119,empirical,0.285714286,0.302521008,0.033613445,0.272124342,-0.082142545
79,26,117,empirical,0.256410256,0.341880342,0.162393162,0.272119366,-0.080178777
100,-26,14,modeled,0.282969266,0.328701437,0.05438859,0.271712542,-0.075369969
100,-25,6,modeled,0.282969266,0.328701437,0.05438859,0.271712542,-0.075369969
100,-27,14,modeled,0.291423202,0.326205522,0.05438859,0.271712542,-0.073987223
87,-3,188,empirical,0.276595745,0.313829787,0.069148936,0.27171216,-0.081798452
74,34,66,modeled,0.260288656,0.38601464,0.110144153,0.271196365,-0.077147141
103,-30,4,modeled,0.271757632,0.313049048,0.074117057,0.271112531,-0.083724171
74,6,116,empirical,0.284482759,0.301724138,0.034482759,0.270907739,-0.083708529
75,10,130,empirical,0.284615385,0.3,0.030769231,0.270633782,-0.083028241
76,1,129,empirical,0.271317829,0.317829457,0.093023256,0.270621682,-0.081943703
93,-18,178,empirical,0.286516854,0.297752809,0.02247191,0.270563867,-0.082536525
95,-14,218,empirical,0.288990826,0.293577982,0.009174312,0.270410606,-0.084003436
65,14,28,modeled,0.345061958,0.334247082,0.059446312,0.270281196,-0.076744564
81,-3,136,empirical,0.272058824,0.316176471,0.080882353,0.270090288,-0.08389944
74,3,121,empirical,0.272727273,0.314049587,0.082644628,0.270057087,-0.081936429
54,28,14,modeled,0.195301861,0.235227436,0.041766495,0.26999706,-0.120072529
82,25,174,empirical,0.235632184,0.362068966,0.252873563,0.269720165,-0.082715321
79,2,130,empirical,0.276923077,0.307692308,0.053846154,0.269351591,-0.084919663
